customer_id,first_name,last_name,email,phone,address1,address2,city,state_province,postal_code,country,signup_ts,marketing_opt_in,loyalty_tier,source_channel
8553,Colton,Morales,colton_morales7067@icloud.com,(549) 286-8096,3950 Willow Pl,,Santa Fe,WY,53682,USA,2024-08-31 15:19:06,TRUE,Green,In-Store
8554,Eden,Correia,eden.correia@proton.me,(404) 625-2539,9371 Juniper Way,,Boise,WV,37820,USA,2020-03-19 11:25:48,FALSE,Silver,In-Store
8555,Alexa,Rossi,alexa_rossi@gmail.com,(389) 462-9229,4162 Holly Pl,,Fresno,NH,86347,USA,2025-06-20 03:26:13,TRUE,Green,Online
8556,Mohamed,Ruiz,mruiz1456@hotmail.com,(549) 352-6187,4562 Ivy Rd,,Atlanta,RI,19556,USA,2021-02-12 10:42:56,TRUE,Silver,Online
8557,Dylan,Desai,dylan_desai@yahoo.com,(338) 909-2569,4763 Pine St,Apt 101,Salt Lake City,VT,89001,USA,2024-05-16 13:10:46,FALSE,Green,Online
8558,Athena,Martinez,athenamartinez@yahoo.com,(947) 948-3078,8372 Ivy Ln,Apt 89,San Diego,IN,90864,USA,2022-07-02 02:57:03,TRUE,Silver,Online
8559,Vincent,Cole,vcole@icloud.com,(275) 423-3986,9009 Pine Way,,Portland,MA,94240,USA,2024-02-08 03:02:47,TRUE,Green,In-Store
8560,Freya,Carter,freya_carter@icloud.com,(916) 478-3672,98 Cherry Way,Apt 195,Buffalo,GA,33719,USA,2023-05-15 04:07:58,TRUE,Silver,Online
8561,Andrew,Long,andrew.long851@yahoo.com,(552) 658-6997,9254 Rose St,,Reno,AL,69317,USA,2020-06-10 00:10:05,FALSE,Gold,In-Store
8562,William,Wood,williamwood@icloud.com,(450) 630-2835,9719 Ivy Dr,,Fort Collins,PA,21725,USA,2024-06-03 04:50:32,TRUE,Gold,Online
8563,Caleb,Gonzalez,calebgonzalez@proton.me,(664) 830-4502,8611 Magnolia Blvd,Apt 13,Las Vegas,MN,67055,USA,2021-07-14 14:35:16,TRUE,Gold,In-Store
8564,Jackson,Huynh,jackson.huynh@outlook.com,(659) 510-2921,3929 Vine Ln,,Oklahoma City,NJ,12681,USA,2025-01-15 14:38:47,TRUE,Emerald,In-Store
8565,Ibrahim,Butler,ibrahim.butler@hotmail.com,(972) 649-2946,6843 Birch Ave,,Las Vegas,IL,48504,USA,2025-06-24 10:02:26,TRUE,Silver,In-Store
8566,Dae,Lefevre,dae.lefevre@gmail.com,(808) 722-3448,6977 Laurel Ln,,Cleveland,CA,52363,USA,2025-03-02 08:40:44,TRUE,Gold,Ad Campaign
8567,Alexa,Huynh,huynh.alexa@icloud.com,(580) 216-8151,848 Elm Ter,,Fresno,GA,49549,USA,2025-09-14 14:13:13,TRUE,Gold,Online
8568,Adeline,Stevens,stevens.adeline8652@icloud.com,(504) 700-9684,9765 Holly Ct,,Kelowna,NB,H6J 2Y2,Canada,2024-07-21 21:05:24,TRUE,Silver,In-Store
8569,Noel,Walker,noel.walker1218@hotmail.com,(581) 314-4650,9824 Juniper Ave,Apt 156,Cleveland,WV,25145,USA,2022-11-20 20:29:12,FALSE,Green,Ad Campaign
8570,Caroline,Rodriguez,rodriguez.caroline@aol.com,(421) 874-3914,5143 Myrtle Blvd,,Baton Rouge,MS,33886,USA,2025-03-22 04:53:00,TRUE,Gold,Online
8571,Nora,Ellis,nellis@outlook.com,(465) 792-4649,8599 Birch St,,New Orleans,NH,13235,USA,2020-03-02 13:27:35,TRUE,Silver,Online
8572,Anthony,Flores,aflores@yahoo.com,(949) 458-3276,2149 Myrtle Way,,Fredericton,PE,V5T 2P2,Canada,2023-01-30 04:46:13,TRUE,Silver,Online
8573,Lillian,Pereira,lillian.pereira6815@gmail.com,(983) 563-5216,6394 Magnolia Ln,,Charlottetown,ON,Y5R 2H9,Canada,2020-11-01 21:08:50,TRUE,Green,Referral
8574,Emery,Castro,castro.emery@hotmail.com,(925) 275-7754,207 Juniper Rd,,Las Vegas,NV,52544,USA,2021-10-05 18:26:34,TRUE,Silver,Online
8575,Lucas,Rogers,lucas_rogers4615@proton.me,(956) 785-6101,908 Juniper Ave,,Salem,WV,47132,USA,2025-01-21 23:33:21,TRUE,Green,Instagram
8576,Charlie,Davis,charliedavis@gmail.com,(700) 343-6074,5645 Ash Ct,,New York,CT,17106,USA,2023-09-10 11:48:02,FALSE,Green,Referral
8577,Rylee,Gomez,gomez.rylee@gravesgreenery.com,(975) 548-6667,4809 Willow Ave,,New York,KY,51144,USA,2025-07-12 02:29:10,FALSE,Green,In-Store
8578,Mia,Ward,mia_ward@aol.com,(289) 809-8921,4024 Alder Pl,,Houston,SD,84760,USA,2022-08-08 15:32:30,TRUE,Gold,In-Store
8579,Adam,Brooks,brooks.adam436@outlook.com,(956) 519-9216,9982 Sycamore Ln,,Hartford,KY,54386,USA,2020-01-30 06:24:04,TRUE,Green,In-Store
8580,Margaret,Tran,margaret_tran8216@icloud.com,(405) 883-4782,6287 Willow Way,,Minneapolis,CA,66869,USA,2020-10-07 07:17:56,TRUE,Green,In-Store
8581,Dylan,Sanders,dsanders6769@outlook.com,(335) 771-6732,4488 Vine St,,Minneapolis,MI,56989,USA,2021-09-22 03:37:36,FALSE,Silver,In-Store
8582,Cora,Williams,cora.williams@hotmail.com,(377) 630-7083,4073 Walnut Ave,,Philadelphia,MS,43845,USA,2020-09-06 01:20:37,TRUE,Green,In-Store
8583,Genesis,Peterson,peterson.genesis@gmail.com,(361) 279-1778,5327 Cherry Dr,Apt 206,San Diego,ME,48694,USA,2022-10-20 04:40:07,TRUE,Green,In-Store
8584,Alexander,Campbell,alexander_campbell@hotmail.com,(517) 279-9630,8975 Cedar Pl,,Detroit,MN,44836,USA,2020-07-11 16:53:58,FALSE,Silver,In-Store
8585,Zainab,Ruiz,zainab.ruiz@outlook.com,(747) 470-4898,9868 Palm Ter,,Calgary,BC,T4J 0J3,Canada,2023-08-26 14:34:33,FALSE,Gold,Online
8586,Caleb,Wilson,caleb_wilson@hotmail.com,(224) 644-7437,5104 Willow Pl,Apt 146,Kitchener,MB,S4T 9X5,Canada,2023-12-28 04:18:16,TRUE,Gold,Online
8587,Asher,Carter,ashercarter1242@yahoo.com,(946) 980-9759,7895 Lilac Blvd,,Buffalo,MD,44317,USA,2022-08-03 22:56:49,TRUE,Gold,Online
8588,Marta,Castillo,castillo.marta@icloud.com,(451) 414-5660,3993 Cherry Way,Apt 28,Birmingham,SD,51108,USA,2025-03-18 14:15:14,TRUE,Green,Online
8589,Alexa,Cox,acox@icloud.com,(439) 552-1578,1894 Magnolia Ter,,Boston,KY,79049,USA,2021-06-30 13:44:51,TRUE,Silver,Online
8590,Luke,Fujita,luke.fujita2086@outlook.com,(617) 932-7725,7976 Palm Dr,,Camas,WA,65625,USA,2024-05-10 03:06:57,TRUE,Green,Online
8591,David,Scott,davidscott4554@gmail.com,(421) 646-6760,9912 Cedar Ct,,Houston,ID,87746,USA,2020-03-26 18:55:39,TRUE,Silver,Online
8592,Lorenzo,Ramirez,lramirez@proton.me,(325) 869-5373,6420 Vine Dr,,Cleveland,NM,22188,USA,2021-02-28 10:59:56,TRUE,Green,Online
8593,Ibrahim,Herrera,ibrahimherrera@icloud.com,(925) 384-7346,2161 Ivy Ave,,Reno,CA,38129,USA,2020-09-07 08:32:19,TRUE,Silver,Instagram
8594,Nathaniel,Clark,nathaniel.clark@aol.com,(836) 647-7657,7778 Elm Ter,,Jacksonville,DE,43094,USA,2023-03-11 18:49:15,TRUE,Green,In-Store
8595,Anita,Henry,anita.henry@proton.me,(744) 808-4524,6768 Poplar Dr,,Seattle,MS,55929,USA,2023-07-13 12:52:22,FALSE,Green,In-Store
8596,Bella,Lewis,lewis.bella@gmail.com,(733) 875-1516,2565 Elm Pl,,Oklahoma City,NH,28647,USA,2020-07-05 16:59:25,TRUE,Green,Online
8597,Mina,Thomas,thomas.mina2805@gmail.com,(460) 411-7742,431 Poplar St,,Boulder,VA,44586,USA,2024-11-05 00:10:01,FALSE,Emerald,Online
8598,Julian,Lindberg,julian_lindberg6884@yahoo.com,(213) 370-6698,4487 Rose St,Apt 195,Portland,OH,90718,USA,2020-09-27 12:18:52,FALSE,Green,Online
8599,Quinn,Chowdhury,quinnchowdhury@outlook.com,(656) 764-4615,1479 Ivy Blvd,,Fort Collins,MO,23602,USA,2021-08-08 15:17:30,FALSE,Green,In-Store
8600,Lars,Nowak,larsnowak@proton.me,(769) 959-4321,7332 Laurel Dr,,St. John's,QC,P1R 9C9,Canada,2020-09-01 08:20:57,FALSE,Gold,In-Store
8601,Anika,Jenkins,ajenkins@outlook.com,(392) 880-9831,2855 Myrtle Pl,,Chicago,MN,54945,USA,2020-07-01 22:59:03,TRUE,Silver,In-Store
8602,Autumn,Ferreira,ferreira.autumn@outlook.com,(720) 986-4942,57 Ivy Ter,,San Jose,OR,89513,USA,2025-04-17 08:33:52,TRUE,Silver,Online
8603,Aubree,Powell,aubreepowell5687@outlook.com,(803) 896-3533,9855 Oak Pl,Apt 76,Dallas,TX,95357,USA,2023-11-23 17:17:45,FALSE,Gold,Referral
8604,Chase,Anderson,canderson5127@icloud.com,(982) 944-7131,765 Hawthorne Rd,,Philadelphia,CA,77479,USA,2021-11-26 05:09:56,TRUE,Silver,In-Store
8605,Jayden,Patterson,patterson.jayden@gmail.com,(980) 226-3141,5133 Vine Ter,,Jacksonville,OH,43425,USA,2022-01-19 15:46:51,TRUE,Green,Instagram
8606,Rowan,Kowalski,kowalski.rowan@yahoo.com,(632) 605-4706,8905 Poplar Ln,,Madison,ND,75085,USA,2025-08-27 15:27:08,FALSE,Silver,In-Store
8607,Rowan,Harrison,harrison.rowan@outlook.com,(238) 637-3458,9187 Hawthorne Pl,,Boise,MA,36334,USA,2023-09-28 08:25:53,TRUE,Green,Instagram
8608,Sofia,Patel,patel.sofia@yahoo.com,(641) 459-3199,2380 Fir Pl,,Birmingham,IA,14187,USA,2024-04-06 04:53:45,FALSE,Green,In-Store
8609,Nora,Anderson,noraanderson@hotmail.com,(695) 991-9997,1214 Palm Dr,,Fort Collins,IA,47455,USA,2024-08-13 18:15:32,FALSE,Green,Instagram
8610,Levi,Walker,levi_walker6176@proton.me,(892) 289-1749,935 Myrtle Ln,Apt 78,Baton Rouge,OH,56113,USA,2021-02-21 14:35:33,FALSE,Green,Online
8611,Rose,Young,rose_young@hotmail.com,(850) 761-4287,2303 Willow Rd,,Fort Collins,OR,63384,USA,2021-06-09 00:40:19,FALSE,Silver,Online
8612,Santiago,Flores,sflores@aol.com,(447) 231-6146,8729 Magnolia Ct,,Spokane,OH,53085,USA,2023-09-29 22:13:48,TRUE,Silver,Online
8613,Levi,Chavez,lchavez8255@hotmail.com,(275) 941-8982,8661 Ash Blvd,Apt 63,Tacoma,NV,70286,USA,2025-01-22 14:15:01,TRUE,Green,Online
8614,Elijah,Rios,elijahrios5037@proton.me,(860) 693-3431,2899 Ash Ter,,Camas,NM,30937,USA,2020-05-08 13:14:21,TRUE,Gold,Online
8615,Tae,Wood,wood.tae@yahoo.com,(292) 444-1540,4666 Magnolia Way,,Fresno,OH,79599,USA,2025-05-03 00:39:02,TRUE,Silver,In-Store
8616,Haruki,Sanders,sanders.haruki@icloud.com,(566) 689-4395,5964 Oak Way,,Denver,CA,84182,USA,2020-08-20 04:33:05,FALSE,Green,Referral
8617,Enzo,Huynh,huynh.enzo@icloud.com,(763) 695-8030,9049 Vine Ter,Apt 259,Regina,QC,T8L 5Y0,Canada,2021-12-15 17:08:07,FALSE,Green,Online
8618,Sanjay,Harris,sharris8948@aol.com,(975) 327-6604,7383 Alder Way,Apt 266,St. John's,AB,P1X 2H0,Canada,2021-08-15 06:14:11,TRUE,Emerald,In-Store
8619,Faith,Owens,fowens@hotmail.com,(521) 398-1513,7362 Elm Pl,Apt 82,Minneapolis,MO,34401,USA,2020-06-19 20:33:05,FALSE,Green,Online
8620,Charlotte,Park,cpark@outlook.com,(347) 314-8778,6650 Maple St,,Milwaukee,SD,11648,USA,2022-11-23 18:55:26,FALSE,Silver,Online
8621,Sawyer,Allen,allen.sawyer@yahoo.com,(485) 235-7428,7805 Juniper Dr,,Oklahoma City,LA,26792,USA,2022-06-21 19:27:51,TRUE,Gold,Online
8622,Ezra,Lindberg,ezralindberg@gmail.com,(422) 427-8982,1672 Sycamore Ct,,Fort Collins,MT,33013,USA,2021-06-22 01:11:40,FALSE,Green,In-Store
8623,Bella,Petrov,petrov.bella@aol.com,(889) 455-9574,450 Spruce Blvd,,Dallas,AR,45595,USA,2024-08-26 04:35:51,TRUE,Gold,In-Store
8624,Gianna,Johnson,gjohnson@proton.me,(759) 388-9654,4675 Willow St,,Toronto,NS,R2A 3E2,Canada,2025-05-10 10:25:31,TRUE,Green,In-Store
8625,Hiro,Fujita,hiro.fujita7989@gmail.com,(657) 929-6999,4817 Vine Dr,,Raleigh,MT,35900,USA,2022-12-30 18:24:17,TRUE,Gold,Online
8626,Kaylee,Roman,roman.kaylee@hotmail.com,(273) 300-3660,3496 Hawthorne Pl,,Fort Collins,MD,71584,USA,2020-08-18 10:33:48,TRUE,Gold,In-Store
8627,Archer,Bennett,bennett.archer2760@proton.me,(484) 707-8624,1275 Cherry Rd,,Kansas City,CA,67359,USA,2020-03-21 14:51:55,FALSE,Green,Online
8628,Ella,Diaz,ella.diaz@hotmail.com,(616) 371-4495,2554 Cherry Ln,,Madison,NC,72451,USA,2025-10-09 11:02:23,FALSE,Green,Online
8629,Nadia,White,white.nadia@proton.me,(246) 931-3346,2707 Spruce Ave,,Salt Lake City,FL,71617,USA,2022-05-04 20:34:23,FALSE,Green,Online
8630,Brooklyn,Carter,brooklyn_carter@outlook.com,(510) 392-9929,7318 Fir Pl,,Orlando,DE,61809,USA,2021-09-11 07:56:14,TRUE,Green,Online
8631,Elizabeth,Ayala,ayala.elizabeth@outlook.com,(777) 416-4063,3441 Spruce Blvd,,Houston,SD,40917,USA,2024-11-13 00:32:41,TRUE,Silver,In-Store
8632,Johan,Reyes,jreyes@hotmail.com,(479) 724-5307,8858 Sycamore Ln,,Seattle,TX,55866,USA,2022-12-14 08:17:51,TRUE,Silver,In-Store
8633,Naomi,Clark,nclark@proton.me,(733) 354-6018,2725 Ivy St,,Nashville,WV,14300,USA,2024-10-14 22:24:14,FALSE,Silver,In-Store
8634,Freya,Garcia-Lopez,fgarcia-lopez@proton.me,(867) 780-1197,3313 Sycamore Ave,,Eugene,GA,13444,USA,2024-11-01 10:06:59,FALSE,Green,Online
8635,Andre,Gupta,andre.gupta3061@outlook.com,(843) 743-6813,4323 Willow Pl,Apt 61,Jacksonville,CT,36543,USA,2023-01-02 12:30:15,FALSE,Emerald,Referral
8636,Nevaeh,Roman,nevaeh.roman@yahoo.com,(347) 596-8066,7671 Birch Rd,Apt 42,San Jose,NC,91017,USA,2024-10-29 10:50:04,TRUE,Gold,Online
8637,Charlie,Jimenez,charlie.jimenez9502@proton.me,(656) 356-4904,573 Rose Dr,Apt 88,Buffalo,KS,80682,USA,2023-03-24 21:36:09,FALSE,Gold,Online
8638,Miles,Cooper,mcooper6386@aol.com,(385) 804-8316,9128 Cedar Ln,,Norfolk,VA,69455,USA,2021-05-30 22:18:04,FALSE,Green,In-Store
8639,Evan,Edwards,evan_edwards@proton.me,(434) 821-5989,8796 Lilac Pl,,Tulsa,MD,36856,USA,2023-11-15 03:12:15,FALSE,Silver,Ad Campaign
8640,Alexander,Gutierrez,gutierrez.alexander@aol.com,(278) 285-2194,4440 Vine Dr,,Miami,NC,62947,USA,2021-05-07 08:31:30,TRUE,Silver,In-Store
8641,Greta,Mitchell,mitchell.greta9945@aol.com,(943) 350-9002,7728 Hawthorne Ter,,Richmond,IL,67544,USA,2021-12-31 02:56:47,TRUE,Silver,In-Store
8642,Mohamed,Wood,mohamedwood8371@outlook.com,(686) 655-7717,8651 Walnut Ct,,Calgary,ON,M7S 5P1,Canada,2021-05-06 05:47:22,TRUE,Green,In-Store
8643,Mina,Turner,mina.turner@proton.me,(816) 475-5411,6097 Cedar Way,,Santa Fe,SD,34146,USA,2022-03-13 13:11:36,TRUE,Green,Instagram
8644,Abel,DeLeon,abel.deleon@outlook.com,(569) 592-4112,8257 Walnut St,Apt 261,Vancouver,CA,68499,USA,2022-05-21 19:24:30,TRUE,Green,In-Store
8645,Ayla,Roberts,roberts.ayla@proton.me,(758) 551-2686,3003 Cedar Way,Apt 67,Buffalo,MT,42955,USA,2025-07-20 00:40:04,FALSE,Green,Online
8646,Owen,Williams,owen.williams7535@icloud.com,(403) 807-3158,7952 Juniper Way,,Jacksonville,SC,87571,USA,2020-12-21 13:16:09,FALSE,Gold,Online
8647,Zoey,Campos,zcampos@icloud.com,(668) 761-8782,3422 Sycamore Ct,,Baton Rouge,NV,67291,USA,2020-05-25 20:09:10,TRUE,Gold,Online
8648,Adam,Chan,achan@gmail.com,(488) 229-8699,2388 Ash Ter,,Madison,MT,14979,USA,2022-09-04 23:38:50,TRUE,Green,In-Store
8649,Diego,McDonald,diego_mcdonald@outlook.com,(951) 535-5249,7660 Fir Ct,,Salem,IL,91851,USA,2024-11-23 17:20:22,TRUE,Green,Online
8650,Zoe,Freeman,zfreeman@aol.com,(964) 718-2818,3414 Lilac Ct,,London,NL,R7B 7S7,Canada,2020-05-25 04:37:46,FALSE,Silver,Instagram
8651,Maverick,Garcia-Santos,maverick_garcia-santos@proton.me,(502) 954-2541,574 Vine St,,Las Vegas,OR,55548,USA,2022-08-22 12:56:07,TRUE,Green,Online
8652,Alexandra,Rodriguez,rodriguez.alexandra3906@hotmail.com,(481) 788-9019,8243 Lilac Pl,,Orlando,IN,91383,USA,2023-04-21 00:20:41,TRUE,Silver,In-Store
8653,Akira,Ross,akira_ross9063@proton.me,(839) 555-9960,8173 Myrtle Ct,,Providence,NM,47866,USA,2023-12-10 08:38:56,TRUE,Green,Ad Campaign
8654,Abel,Lopez,abel_lopez@proton.me,(890) 845-4255,3719 Vine Pl,,Quebec City,NS,L8E 0T4,Canada,2021-10-10 03:21:44,TRUE,Gold,In-Store
8655,Allison,Morales,morales.allison@yahoo.com,(566) 245-4385,8419 Maple Dr,,Charlotte,WY,35634,USA,2020-04-10 04:53:39,TRUE,Green,Online
8656,Diego,Anderson,diegoanderson6214@proton.me,(775) 475-7098,1760 Vine Rd,,Dallas,NJ,57645,USA,2021-08-03 22:35:11,TRUE,Emerald,Instagram
8657,Emma,Wilson,wilson.emma2703@outlook.com,(941) 257-3505,1171 Hawthorne Blvd,,St. John's,PE,L6E 9K2,Canada,2022-11-13 03:53:59,TRUE,Gold,In-Store
8658,Hudson,Okada,okada.hudson@icloud.com,(766) 365-1509,1956 Cedar St,,Charlottetown,NS,T3P 9T2,Canada,2022-04-05 11:41:26,TRUE,Green,Online
8659,Colton,West,colton.west8816@gmail.com,(927) 374-2932,1406 Willow Pl,,Eugene,WA,15358,USA,2025-02-21 20:31:54,TRUE,Silver,In-Store
8660,Leonardo,Ricci,lricci@icloud.com,(433) 758-5852,2078 Birch Pl,,Vancouver,NB,S7X 5P4,Canada,2024-05-29 13:14:00,TRUE,Silver,Online
8661,Nevaeh,Martin,nmartin655@yahoo.com,(648) 552-4105,984 Spruce Ave,Apt 237,Kansas City,SC,95022,USA,2025-01-13 13:38:54,TRUE,Silver,Referral
8662,Ariana,Costa,ariana.costa5956@gmail.com,(779) 710-4033,2430 Elm Pl,,Detroit,CT,71351,USA,2021-11-12 00:22:55,TRUE,Silver,Online
8663,Christopher,Alvarez,christopheralvarez4067@yahoo.com,(716) 553-6251,7788 Lilac St,,Providence,CA,43579,USA,2024-11-21 12:34:55,FALSE,Green,Online
8664,Andre,Vasquez,andrevasquez@hotmail.com,(753) 753-9988,5514 Willow Dr,,Philadelphia,KS,83876,USA,2021-05-08 06:26:33,TRUE,Green,Online
8665,Kaylee,Walker,kaylee.walker2779@hotmail.com,(662) 727-1093,2324 Elm Ave,Apt 90,Camas,IL,96144,USA,2024-11-13 10:22:59,FALSE,Silver,Online
8666,Ingrid,Butler,butler.ingrid@hotmail.com,(910) 914-5745,28 Maple Pl,,Jacksonville,NY,14293,USA,2024-10-11 02:40:37,FALSE,Gold,Online
8667,Bennett,King,bennettking@gmail.com,(689) 292-7902,636 Spruce Ln,,Norfolk,MT,66055,USA,2024-08-29 05:18:21,FALSE,Silver,Online
8668,Jin,Gomez,jin.gomez@hotmail.com,(750) 675-2284,7038 Laurel Ct,,Denver,IL,17782,USA,2024-01-04 21:34:48,TRUE,Green,Online
8669,Nicholas,Howard,howard.nicholas@proton.me,(298) 448-4550,6716 Juniper Ln,,Seattle,NH,64444,USA,2020-02-20 18:28:14,TRUE,Gold,Online
8670,Jace,Lopez,jace_lopez5421@proton.me,(486) 988-9501,8377 Spruce Blvd,,Providence,WA,48224,USA,2023-04-03 03:57:21,TRUE,Green,In-Store
8671,Gabriella,Campos,gabriella_campos8278@yahoo.com,(687) 694-8489,8513 Magnolia Blvd,,Phoenix,DE,19334,USA,2021-05-05 12:49:57,TRUE,Silver,In-Store
8672,Julia,Patterson,juliapatterson@icloud.com,(547) 740-3709,6086 Ash Dr,,Milwaukee,AR,13455,USA,2024-08-07 10:19:00,TRUE,Gold,In-Store
8673,Marco,Johansson,marco_johansson@hotmail.com,(580) 620-5713,8085 Holly St,,Kitchener,QC,N0P 3A1,Canada,2022-09-15 05:03:00,TRUE,Silver,Online
8674,Emma,Rossi,erossi@yahoo.com,(291) 743-7935,8747 Sycamore St,,Phoenix,UT,76186,USA,2020-10-10 09:44:50,TRUE,Green,Online
8675,Skylar,Phillips,sphillips@proton.me,(789) 716-6483,3747 Pine Ct,,Oklahoma City,ID,29456,USA,2024-02-03 11:25:49,TRUE,Gold,Online
8676,Antonio,Dubois,adubois4786@outlook.com,(484) 260-7864,7895 Elm Ln,Apt 100,Boulder,NM,19381,USA,2023-06-17 15:12:47,TRUE,Silver,Online
8677,Julian,Foster,foster.julian8349@yahoo.com,(445) 275-5308,558 Spruce Ct,Apt 26,Victoria,SK,K2L 3N5,Canada,2020-10-22 03:28:05,FALSE,Green,In-Store
8678,Amina,Griffin,aminagriffin@icloud.com,(202) 375-3341,5892 Hawthorne Blvd,,St Paul,VT,17685,USA,2022-06-02 14:57:04,TRUE,Green,Online
8679,Genesis,Chen,genesis_chen6532@gmail.com,(260) 287-6615,5001 Cedar Rd,,Milwaukee,FL,96136,USA,2022-07-07 10:20:23,TRUE,Silver,Online
8680,Paisley,Cooper,pcooper@hotmail.com,(503) 723-2343,2682 Fir Rd,,San Antonio,ID,16886,USA,2024-02-20 19:33:45,TRUE,Silver,In-Store
8681,Christian,Lopez,lopez.christian@gmail.com,(893) 639-2217,2229 Palm Ln,,St Paul,KS,81414,USA,2022-11-03 09:47:14,FALSE,Gold,Online
8682,Jace,Patterson,jace_patterson@gmail.com,(595) 888-7020,4556 Walnut Ter,,Fresno,OH,60668,USA,2025-07-10 09:37:57,FALSE,Silver,Online
8683,Bennett,Moreno,bennett_moreno6860@icloud.com,(761) 400-3690,1656 Willow Ave,,Philadelphia,IL,15546,USA,2023-01-08 09:35:53,FALSE,Emerald,Online
8684,Jameson,Shaw,jshaw8883@aol.com,(461) 555-2230,4983 Myrtle Rd,Apt 232,Richmond,NJ,55520,USA,2021-04-11 09:02:04,TRUE,Gold,In-Store
8685,Nora,Abe,nora.abe@proton.me,(203) 707-7458,3631 Sycamore Ct,Apt 169,Nashville,CA,77851,USA,2020-01-10 07:05:58,FALSE,Green,Online
8686,Isaiah,Smirnov,isaiah_smirnov2930@gmail.com,(879) 863-1599,530 Walnut Blvd,,St Louis,ID,28939,USA,2025-08-12 13:26:06,FALSE,Green,In-Store
8687,Wesley,Edwards,wesleyedwards9816@hotmail.com,(773) 260-4270,4396 Willow Ave,,Birmingham,DE,94975,USA,2024-01-05 17:45:39,TRUE,Silver,In-Store
8688,Jonathan,Alvarez,jonathan_alvarez@aol.com,(261) 589-3063,3994 Birch Blvd,,Reno,OR,88801,USA,2020-06-06 16:44:50,FALSE,Green,Online
8689,Brooklyn,Hughes,hughes.brooklyn@gmail.com,(381) 295-8700,4877 Lilac Way,,St Louis,DE,43708,USA,2023-04-14 20:26:09,TRUE,Silver,Online
8690,Lily,Edwards,lily.edwards@hotmail.com,(345) 233-5443,4311 Vine Ave,,Fredericton,SK,G2V 5X0,Canada,2024-03-28 13:30:58,FALSE,Gold,Online
8691,Jackson,Long,jackson.long6536@outlook.com,(650) 416-2090,4114 Sycamore Way,,Boston,WY,43301,USA,2025-03-04 02:05:29,TRUE,Green,Online
8692,Ingrid,Jackson,jackson.ingrid@proton.me,(572) 276-6404,2538 Elm Pl,,Surrey,PE,J8L 4V2,Canada,2024-02-27 14:54:08,FALSE,Green,Online
8693,Anaya,Jordan,jordan.anaya725@yahoo.com,(928) 417-4718,4955 Palm Ter,,Nashville,NM,45289,USA,2022-10-23 21:00:33,TRUE,Green,Online
8694,Paisley,Ruiz,paisley_ruiz@outlook.com,(630) 676-5797,5702 Oak Blvd,,Detroit,NJ,94218,USA,2020-10-26 02:44:42,TRUE,Silver,In-Store
8695,Bella,Ford,bella_ford@hotmail.com,(912) 228-2029,9069 Alder St,,Albuquerque,WA,23647,USA,2020-02-07 17:39:29,TRUE,Green,In-Store
8696,Lauren,Smirnov,lauren_smirnov@aol.com,(462) 766-7274,3562 Maple Blvd,Apt 101,Detroit,OR,97266,USA,2020-12-07 20:43:42,FALSE,Green,In-Store
8697,Julia,Rodriguez,rodriguez.julia@gmail.com,(249) 440-4249,693 Magnolia Ave,,San Antonio,PA,69683,USA,2023-01-12 09:05:03,TRUE,Silver,Referral
8698,Nolan,Campbell,ncampbell7080@aol.com,(692) 721-8120,9591 Juniper Pl,Apt 278,Orlando,NE,36288,USA,2022-11-12 14:16:23,FALSE,Silver,Online
8699,Mia,Foster,mfoster@aol.com,(631) 818-1561,294 Pine Rd,,Austin,ID,54390,USA,2021-10-19 12:34:40,FALSE,Green,Online
8700,Christian,Allen,allen.christian@outlook.com,(890) 378-8690,3790 Birch Ln,Apt 280,Birmingham,OH,29891,USA,2023-10-26 13:12:42,TRUE,Silver,In-Store
8701,Adeline,Ricci,adelinericci5470@yahoo.com,(314) 775-6993,3378 Spruce Ter,Apt 296,Salem,SD,90275,USA,2020-07-29 10:06:18,FALSE,Green,In-Store
8702,Mira,Adams,madams@proton.me,(392) 704-1486,8583 Elm Ln,,Boston,IL,97159,USA,2025-04-09 05:05:00,TRUE,Green,Instagram
8703,Aiden,Castro,aiden.castro@icloud.com,(884) 217-9291,2473 Poplar Rd,,Orlando,VA,55389,USA,2024-12-22 23:08:59,FALSE,Gold,In-Store
8704,Addison,Nilsson,addison_nilsson1877@gmail.com,(498) 851-5502,8256 Myrtle Way,,Raleigh,NE,45055,USA,2024-07-18 01:51:58,FALSE,Green,Online
8705,Riley,Ramos,rileyramos@icloud.com,(866) 499-1146,928 Hawthorne Blvd,,Spokane,OK,60640,USA,2021-04-22 23:10:42,TRUE,Emerald,Online
8706,Lars,Castillo,lars.castillo@yahoo.com,(766) 592-4135,6068 Spruce Rd,,Kansas City,WA,37135,USA,2022-06-28 21:57:54,FALSE,Green,In-Store
8707,Brielle,Hamilton,brielle_hamilton@aol.com,(579) 311-6430,4517 Cedar Dr,,Philadelphia,MD,29484,USA,2023-01-12 16:13:35,TRUE,Green,In-Store
8708,Ava,Okada,okada.ava6295@outlook.com,(395) 283-4311,4227 Pine Rd,,Saint John,BC,G4G 4G3,Canada,2021-08-24 20:49:18,TRUE,Silver,Online
8709,Savannah,Moreno,savannahmoreno@gmail.com,(611) 814-7658,1000 Juniper Ter,,Raleigh,CO,93585,USA,2022-10-11 01:26:25,TRUE,Silver,Online
